Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity 10_18	Intensity 10_9	Intensity 11_18	Intensity 11_9	Intensity 12_18	Intensity 12_9	Intensity 13_18	Intensity 13_9	Intensity 14_18	Intensity 14_9	Intensity 15_18	Intensity 15_9	Intensity 16_18	Intensity 16_9	Intensity 17_18	Intensity 17_9	Intensity 18_18	Intensity 18_9	Intensity 9_18	Intensity 9_9
Psychrobacillus	Genus	Bacteria		Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Psychrobacillus		1901110.0	4172500.0	4738500.0	5366200.0	3446600.0	6346500.0	3127200.0	7880500.0	1931000.0	0.0	6073600.0	1.41934E7	0.0	6883300.0	1784400.0	0.0	1131000.0	4771600.0	2041400.0	3216500.0
Clostridium_P	Genus	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P		8.547473333333334E7	1.49146875E9	3.330322E8	4.483703E8	8.210885E7	8.910365E7	3.1374787E8	1.1767491E9	2.2746341E8	6.0034365E8	3.6798005E8	2.05631E8	3.1206969E8	9.4937808E8	8.197651666666667E7	1.5473006E9	1.060284E8	1.4347365E8	1.581519E8	7.358561E8
Emergencia	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia		3.0296034E7	128244.0	2.0399766E7	2.3257704E7	1.448983E7	1171150.0	2.3473318E7	0.0	1.7265918E7	1310550.0	6263636.0	452244.0	6624677.0	326320.0	7577526.0	0.0	2.813204E7	1672600.0	6.8284894E7	128704.0
Butyricicoccus_A	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A		3.422300364686306E8	3.883778606666667E8	5.69728961E8	5.8269184E7	2.1108358E8	2.654813E7	8.083231897730497E8	1.532498E8	5.844990586826241E8	1.0229732E8	2.6708955808333337E8	5.0559464E7	2.885405606524823E8	1.252382E8	1.2534693339361703E8	3.251108E8	1.8825826E8	5.276566E7	1.408080554165712E9	5.2279364E7
JAEDDG01	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	JAEDDG01		1.5676640801963994E7	0.0	2.9618E7	0.0	0.0	0.0	5540215.106382979	0.0	3962.7659574468084	0.0	1099400.0	0.0	4605.31914893617	0.0	2540344.8936170214	0.0	0.0	0.0	94186.41571194763	0.0
JAEDHM01	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-1252	JAEDHM01		3691500.0	0.0	3727000.0	0.0	6881800.0	0.0	3218900.0	0.0	5050200.0	327820.0	5710500.0	0.0	3408100.0	0.0	3497100.0	0.0	2721900.0	0.0	7744400.0	0.0
MGBC120314	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	MGBC120314		1.07911305E8	8.693246944444445E7	4.559892633333333E8	2.04157E7	9.7262222E7	1.201719E7	4.146942722222222E8	3.8140897222222224E7	1.745752188888889E8	2.275841E7	9.287761222222222E7	2.7158354444444444E7	2.09362395E8	1.9250315E7	5.0931335222222224E7	6.315238055555555E7	5.312050944444445E7	8833470.0	1.842335066666667E8	5260690.0
SFDP01	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	SFDP01		6.6065997571428575E7	1.2175589444444444E7	1.6447092952380955E8	2.755655333333334E8	3.822122847619047E7	1.3783175E7	1.9646527998412699E8	1.9710197222222224E7	1.445733868888889E8	1.26091E7	9.007810317460318E7	3.693237444444445E7	8.144693466666667E7	3.73833E7	4.938124055555556E7	5.660244722222222E7	7.054159634920634E7	7142266.666666666	1.736594738095238E8	498416.6666666667
RGIG3102	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	RGIG3102		302153.07692307694	0.0	504566.1538461539	0.0	431346.1538461539	0.0	205430.0	0.0	324059.23076923075	0.0	109160.0	0.0	4.689384384615385E7	0.0	289890.0	0.0	277400.0	0.0	800152.3076923077	0.0
Weissella	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella		7.68308E7	4.48E7	1.142145E7	3314100.0	8.84314E7	2.1330982E8	2.19204E7	0.0	8.843495E7	2.0128E7	8.167583E7	5.05764E7	5.575153E8	1.6544E8	1.218765E7	0.0	7.2948E7	8.551513E7	7.86066E7	1.3351E8
CAJMQN01 sp905215695	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	HGM11417	CAJMQN01	CAJMQN01 sp905215695	734660.0	0.0	349710.0	0.0	0.0	0.0	277770.0	0.0	670370.0	0.0	775910.0	0.0	591910.0	89038.0	812900.0	0.0	192270.0	0.0	354230.0	0.0
Clostridium sp000435835	Species	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000435835	1.9546785133333333E9	4.06736246E9	4.93919316E9	4.610656735E10	3.31598366E9	4.445683E9	3.75084025E9	4.1297214E9	6.63581713E9	3.08266149E9	4.86331613E9	2.85194652E9	3.60759857E9	2.03813563E9	1.8332026966666665E9	8.6076083E9	3.01547245E9	2.027026335E9	2.51751468E9	1.54629881E9
Gemmiger sp900554145	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900554145	5.080619716666667E8	4.1321669E7	3.17340572E8	9.529213E7	1.9557254066666666E8	2.6492645E7	5.522108150000001E8	1.01747885E8	4.50183775E8	3.7824106E7	4.271887653333333E8	4.1186923666666664E7	4.28851036E8	3.9261366666666664E7	8.975919266666666E8	4.20223E7	5.4005086E8	2.315149E7	5.095623018333333E8	1.7254629E7
Ruminococcus_F sp004558835	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_F	Ruminococcus_F sp004558835	1.1817586666666666E7	0.0	3.3497072222222224E7	1624700.0	160700.0	0.0	1.2305168888888888E7	0.0	1.6113466666666666E7	0.0	1.2861622222222222E7	3092550.0	3716880.0	0.0	6106633.333333333	0.0	8381000.0	0.0	1.569784E7	0.0
Aphodosoma sp016292775	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Aphodosoma	Aphodosoma sp016292775	1.4736E7	7027200.0	2.22343E7	0.0	4065890.0	0.0	4.5517E7	2756700.0	3.31981E7	1144000.0	1.56604E7	646160.0	9517300.0	3355800.0	2799850.0	3.3052E7	9371700.0	2105700.0	3.63894E7	1849600.0
Prevotella sp900313215	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215	1.175024188888889E8	2.0752583333333332E7	2.0771378638888884E8	3615988.611111111	1.5265852494444445E8	3004633.8888888885	1.490506E8	6238436.25	1.0256600277777778E8	7284025.0	2.885465741666667E8	3717775.0	1.6441666680555558E8	4034619.4444444445	1.612339297222222E8	5.6822833333333336E7	1.5461289999999997E8	2514960.3333333335	1.1618906777777778E8	812300.0
UBA7748 sp900314535	Species	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	UBA7748	UBA7748 sp900314535	5101850.0	0.0	3659400.0	0.0	4980300.0	0.0	1259700.0	0.0	1200670.0	0.0	1.1193E7	2929800.0	1126180.0	0.0	1.35599E7	0.0	5227050.0	0.0	2176100.0	0.0
JAEDHM01 sp016296985	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-1252	JAEDHM01	JAEDHM01 sp016296985	3691500.0	0.0	3727000.0	0.0	6881800.0	0.0	3218900.0	0.0	5050200.0	327820.0	5710500.0	0.0	3408100.0	0.0	3497100.0	0.0	2721900.0	0.0	7744400.0	0.0
Limivivens sp900066135	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Limivivens	Limivivens sp900066135	5.514666772122204E8	1.8546896666666666E8	3.8942959904761904E8	2.777134380952381E7	3.4648143571428573E8	7365662.3809523815	5.070348112968591E8	1.186792E8	4.893832694326241E8	4.624251E7	3.516427135714285E8	6.0762978384615384E7	3.087300772239108E8	1.190827E7	2.609159091793313E8	6.7026E7	1.729083842857143E8	2.309927E7	6.303088901519758E8	7.805240333333334E7
Ruminococcus_E sp900314705	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp900314705	6.236092E7	525000.0	8.699189666666667E7	0.0	1.0496613583333333E8	1519440.0	3.6263246666666664E7	3611400.0	1.0941851666666667E8	183160.0	2.0562878916666666E8	0.0	8.088685E7	550310.0	8.2287705E7	0.0	6.5575418333333336E7	0.0	5.6737261666666664E7	0.0
Corynebacterium phoceense	Species	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium phoceense	0.0	3.20778E7	5647700.0	1.2343E7	2727960.0	6928400.0	6672200.0	3.63594E7	4738100.0	1.4507E7	8557400.0	5129200.0	2657400.0	1.51823E7	9390980.0	5624500.0	2559500.0	1457300.0	1327200.0	9603500.0
RUG13091 sp016298185	Species	Bacteria		Firmicutes	Bacilli	RFN20	CAG-826	RUG13091	RUG13091 sp016298185	1.450775E7	4.2997E8	2.94445E7	9690200.0	3.244425E7	0.0	3.18735E7	0.0	1.64311E7	2.0803E7	7.587E7	1.3594E7	2.81696E7	1.2013E8	2.88054E7	0.0	3.654265E7	1.3466E7	2.45287E7	1.6103E7
Gemmiger sp004555405	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp004555405	3.42845409E8	1.6202474E7	2.39143216E8	1.5001304E7	1.6658642E8	2.539705E7	3.09578698E8	7.702205E7	2.759136505E8	2.9671665E7	3.09591006E8	1.9698584E7	2.288405045E8	2.185277E7	1.51745476E8	3086800.0	1.4575559E8	9740950.0	2.85860819E8	1.8074254E7
UBA1436 sp002329395	Species	Bacteria		Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	UBA1436 sp002329395	8029215.0	4.2312E7	3.60475E7	4228700.0	0.0	0.0	1.0413E7	1.12605E7	1.32857E7	4542600.0	2.4996E7	3577980.0	2.344745E7	3.2544E7	7596350.0	6515000.0	0.0	1669290.0	2751700.0	1.28657E7
Ruminococcus sp016303195	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus sp016303195	1796500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1619300.0	0.0	6494300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3858500.0
SFDP01 sp004558185	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	SFDP01	SFDP01 sp004558185	6.6065997571428575E7	1.2175589444444444E7	1.6447092952380955E8	2.755655333333334E8	3.822122847619047E7	1.3783175E7	1.9646527998412699E8	1.9710197222222224E7	1.445733868888889E8	1.26091E7	9.007810317460318E7	3.693237444444445E7	8.144693466666667E7	3.73833E7	4.938124055555556E7	5.660244722222222E7	7.054159634920634E7	7142266.666666666	1.736594738095238E8	498416.6666666667
Bulleidia intestinalis	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia intestinalis	2.536902222222222E7	7.62974138888889E7	4.6401002222222224E7	1.0557277777777778E7	1.3620684444444444E7	4268028.888888889	2.7660027777777776E7	3.6008875E7	3.1894187777777776E7	2053155.5555555555	5.201749444444445E7	8273427.777777778	3.769591555555555E7	2.1125225555555556E7	5344016.666666666	57780.555555555555	7672334.444444444	3283500.0	4.668935E7	1.0529405555555556E7
Gemmiger sp900545545	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900545545	3.5972256427564106E9	8.301122851904762E8	2.7081907789926744E9	7.812703107142857E8	1.0752479146300366E9	4.153123383333333E8	2.4851446550641017E9	1.9852440145238097E9	2.8065159749084244E9	1.0318416464761906E9	2.551297989201465E9	5.866697648571427E8	2.630991794507326E9	6.217804599047619E8	2.9038652336410255E9	2.4402127499999997E8	2.0060013883608057E9	1.9931087904761901E8	2.9840669207179475E9	5.285242292380953E8
PeH17 sp004556165	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp004556165	3.961204E7	2.988369E8	1.774569E8	2.885E7	4.81259E7	1.66525E7	4.48159E7	9.2892E7	3.36158E7	2.881E7	3.57848E7	5.0871E7	8.32068E7	6.8116E7	1.85112E7	5.3841E7	1.39559E7	1.89165E7	4.49206E7	9.92575E7
Actinobacillus_A minor	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Actinobacillus_A	Actinobacillus_A minor	3.0110681666666668E7	8.2110996E8	2.736315916666666E8	3.2833964E8	3.1247953333333336E7	7.294E7	8.34223E7	3.5849375E8	8.4583885E7	5.4869215E7	2.66049459E8	2.6549237E7	9.37815E7	3.4614109E8	1.10994125E8	1.8227765E8	1.0437288E8	6.8326725E7	2.240141E7	1.60799835E8
Firm-07 sp905187695	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	Firm-07	Firm-07 sp905187695	1.321304E7	1.4327426E8	3.15559E7	1.4684E7	1.08162E7	7563300.0	2.35454E7	1.185968E8	5.58386E7	6.26082E7	5.106398E7	4.57234E7	4.456552E7	6.91897E7	8.2931E7	0.0	8.165596E7	7.4751024E7	4.46526E7	1.942466E7
Enterousia sp900549365	Species	Bacteria		Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84	Enterousia	Enterousia sp900549365	0.0	0.0	0.0	0.0	0.0	516980.0	2767400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1787400.0	0.0	0.0
Bilophila wadsworthia	Species	Bacteria		Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	8426900.0	7.227634E7	5940600.0	7.3003016E8	3295900.0	1.25828E7	3.406354E7	3.328864E9	5.20378E7	1.40707502E9	3.268574E8	6.2222E7	8460300.0	9.712964E8	4.040324E7	1.4672E8	3.2961626E8	8.368862E8	1.084777E7	8.953163E8
Streptococcus hyointestinalis	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus hyointestinalis	3.808454733333333E8	1.3888449166666667E9	6.943147333333333E8	1.140604365E10	7.482550433333333E8	1.641412755E9	4.638425033333333E8	2.76371968E9	5.146704533333333E8	3.5260978933333335E9	1.2543622333333333E9	3.919175483333333E9	8.557532166666666E8	2.673050216666667E9	4.00732965E8	1.02952665E9	4.5742773E8	6.94217405E8	4.5082571E8	5.0981837E8
UBA11774 sp900556645	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp900556645	2.3000353019257337E8	5.320299636363637E7	1.9077419755744255E8	2.002844285714286E7	6.484079437662338E7	7119100.0	1.3835849790858075E8	1.0323074857142857E8	2.1138644216655684E8	2.639591E7	1.4261258206293705E8	6812448.384615385	1.2887120224222587E8	4.921532E7	1.2013107934416646E8	3.16318E7	8.568540752747253E7	1.9116585714285716E7	2.3571843913798967E8	3.239647E7
Agathobacter faecis	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	1.519870441666667E8	2.1606983333333334E8	2.60840325E8	6192666.666666667	1.686058875E8	1.2098028333333334E7	3.438268233333333E8	6.621716666666667E7	2.49593E7	6655000.0	1.98640586E8	1.01827425E7	6.0347766E8	7.271866666666666E7	2.30556335E8	1.36377E7	1.0601001883333334E9	1.03131E7	1.2089995666666667E8	1.98146E7
Mitsuokella multacida	Species	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	9.540828090070921E8	1.14920685E9	2.341091553333333E9	3.2840021E8	8.636173053333333E8	1.15929202E9	7.178983784397163E8	3.67231165E9	2.7079577776595753E8	9.9776789E8	1.1236705133333335E9	5.790164E8	9.208400619858155E8	1.5209868E9	1.443685274893617E9	1.550274E9	5.791748933333334E8	2.98491285E8	1.4303396487234044E9	8.0764479E8
Faecousia sp016296045	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp016296045	1316216.6666666667	0.0	792122.2222222222	0.0	2735150.0	2261550.0	1.9513838888888888E7	0.0	4038666.6666666665	0.0	2844342.222222222	0.0	0.0	0.0	2.2813183333333336E7	0.0	0.0	0.0	0.0	0.0
Alloprevotella sp004557185	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004557185	5.712927156666667E9	8.8740828E8	1.6348375883333333E9	6.344578E8	7.8812104E8	3.3447772E8	1.6986219033333333E9	1.62239316E9	1.5836327866666667E9	1.14786485E9	1.64667441E9	6.681319E8	1.053873843E9	1.41059564E9	1.6577894533333333E9	1.5956683E9	9.560426E8	1.01668401E9	1.4284257416666667E9	9.7264688E8
Blautia_A sp000285855	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000285855	2.103621283459473E9	1.7092086316666667E9	2.203110958214286E9	5.991507103571429E8	1.7653677376666663E9	2.7286572571428573E8	2.2469661379635262E9	2.868239063571429E9	2.358799577146909E9	3.018770145E9	2.856628151428571E9	1.7202503642857143E8	2.016724409962006E9	2.6683746143809524E9	2.3875615700126643E9	4.918359933333333E8	2.46286258E9	2.2755673428571427E8	2.4195139416519756E9	2.9463741714285713E8
Copromonas sp900066785	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp900066785	1.276040490070922E8	1.7176172744444445E8	2.2898297E8	1.929992E8	9.033459333333334E7	1.122272E8	1.2713778066193853E8	9.284997405555556E8	2.0426018832151303E8	2.2977631233333334E8	1.1925616222222222E8	6.061534444444445E7	8.802409531914894E7	3.352828663333333E8	1.5873599044917256E8	2448080.5555555555	1.1727896777777778E8	1.5725855266666666E8	9.436750539007093E7	2.59626E8
Oliverpabstia sp004562915	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp004562915	7.070483927575357E9	2.7668398436969695E9	6.645314599967701E9	1.8791126686666667E9	3.5990744439114223E9	1.678610253E9	7.879559459296859E9	4.01650985E9	6.90400468681491E9	2.1313096333333333E9	5.792993008575759E9	3.7118048666666665E9	4.751723666165303E9	4.494589116666666E9	4.0308744501793313E9	1.917397835E9	4.174941658E9	3.923846977142857E9	1.0389923366416376E10	2.184416672333333E9
UBA3818 sp900557155	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA3818	UBA3818 sp900557155	2.8551692051963992E7	1242550.0	9649015.0	1177300.0	1.1181479625E8	2264250.0	1.241900260638298E7	1.9907E7	1.1167633265957447E7	1568700.0	1.554393875E7	0.0	7759060.819148936	4905450.0	8917076.14361702	2734200.0	1.042842625E7	3566400.0	1.0355526415711947E7	1231700.0
CAG-127 sp900553925	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	CAG-127 sp900553925	8.9154834E7	9.9545544E7	3.199973126666667E8	1.40239604E8	1.0690258666666667E8	9627800.0	3.652651396666667E8	2.54844E7	4.67494601E8	1.9787572E8	8.545494766666667E7	1.33119894E8	1.4023282533333334E8	1.6002307E8	1.4872406933333334E8	4.60215E7	1.2620275E8	6.940451E7	1.08899524E8	2.1096474E7
W2P13-069 sp004553405	Species	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	QAMH01	W2P13-069	W2P13-069 sp004553405	3.7929151E8	4.1995E7	1.15408E8	3758180.0	7.14084E7	2095540.0	2.2654414E8	6409100.0	5.11303E7	0.0	7.459E7	3753060.0	9.2912E7	8187900.0	6.46967E7	0.0	4.64662E7	4222800.0	1.0374173E8	0.0
CAG-791 sp002353635	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-791	CAG-791 sp002353635	8238826.19047619	1.0724069444444444E7	9.24707119047619E7	207792.85714285713	1.70394E7	0.0	5281685.079365079	284297.22222222225	1.485478388888889E8	0.0	1.5095560079365078E7	1140944.4444444445	1.7159966666666668E7	3686328.5714285714	5134572.222222222	57780.555555555555	1.6522944444444444E7	0.0	1.7017290476190478E7	491905.0
Gemmiger qucibialis	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	1.861622809393772E10	6.8815155195238085E9	1.519606589884982E10	1.2284143125714285E10	8.266627196296704E9	9.679374693333332E9	1.2197403908659342E10	2.4749245932857143E10	1.1419272022432234E10	7.7208300504761915E9	1.0082643760296703E10	3.1639359412417583E9	1.111067237029304E10	6.273627921904762E9	1.1276227767212452E10	4.0067994666666665E9	9.901036734527472E9	3.0684316993809524E9	1.3358313870956043E10	9.844857965238096E9
Alistipes senegalensis	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis	9.597591E7	0.0	1015550.0	4718400.0	9332000.0	0.0	1.21795E7	0.0	1.295012E7	0.0	1.1017E7	0.0	6085950.0	0.0	0.0	2231550.0	1.8177E7	949650.0	7840320.0	0.0
Dysosmobacter sp004558115	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp004558115	4.132209579166667E8	1.96532638E8	5.2354405E8	1.0993833E8	3.007604445833333E8	1.0717398E8	9.133953508333334E8	1.7713354333333334E8	1.2084986391666667E9	4.266180083333333E8	4.4837043875E8	2.40234984E8	5.568334425E8	3.312775823333333E8	2.2436135458333334E8	1.3301711E9	1.429359229166667E8	6.935154266666667E7	5.289288616666667E8	1.9704431E8
Megasphaera sp900548635	Species	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp900548635	1.2088800785714285E8	2.9624555E8	3.482329997619047E8	1.450632E9	6.173317483333334E8	1.3109399333333333E9	3.12853675E8	4.6396615E8	1.2966473E8	7.704603E8	3.826292285714286E8	5.706254E8	5.905088E8	5.603489E8	7.970760195238094E8	1.4587895E8	5.587242485714285E8	1.57625995E8	3.1049225071428573E8	7.77474595E8
Turicibacter sp001543345	Species	Bacteria		Firmicutes	Bacilli	Haloplasmatales_A	Turicibacteraceae	Turicibacter	Turicibacter sp001543345	3.392442816666667E8	8.392051694444444E8	7.581218883333334E8	1.12260051E9	3.846993533333333E8	2.635934E8	4.336019002222222E8	4.308088872222222E8	4.954518138888889E8	4.728636083333333E9	5.316035255555555E8	2.6136359444444445E8	3.8933974999999994E8	5.5522481E8	3.148644088888889E8	2.6002148055555555E8	4.798172294444444E8	5.07748067E8	3.4438534000000006E8	1.40427666E8
Fusobacterium_A varium	Species	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A varium	5214950.0	1.30687E7	1.306905E7	7725000.0	1.124699E7	9054500.0	9778600.0	3.24815E7	6084050.0	0.0	1.08821E7	2.32825E7	4699900.0	2.1436E7	1.97618E7	0.0	2.805095E7	1.40795E7	1.13408E7	9004000.0
UBA644 sp002299265	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	UBA644	UBA644	UBA644 sp002299265	723450.0	0.0	771360.0	0.0	0.0	0.0	0.0	0.0	1905000.0	0.0	0.0	0.0	3.03173E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alloprevotella sp004552195	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552195	7.673477083333334E7	5.70472E7	1.4322511777777776E8	3.2521529333333332E7	1.6849954833333336E7	8.11398E8	2.0706508019444445E8	1.6751485E8	6.224844922222222E7	1.5468052E8	2.3637024666666666E8	2.9379127E7	9.335729866666667E7	1.5107002E8	1.857012672222222E8	2.018162E8	4.961596958333333E7	4.426883E7	1.4284415355555555E8	5.3396978E7
RUG420 sp900542575	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	RUG420	RUG420 sp900542575	4.398175714285714E7	1631200.0	6.257886285714286E7	0.0	3.10634E7	0.0	5.7026211428571425E7	0.0	5.706259285714286E7	0.0	1.931000642857143E7	0.0	2.3606264285714287E7	0.0	5.3905178571428575E7	0.0	4.81051E7	0.0	6.3499728571428575E7	1065900.0
CAG-170 sp003516765	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp003516765	0.0	2.4403E7	4.44599E7	579500.0	1.50735E7	1.04514E7	2.1412E7	1.2514E8	1.66543E7	4.2379E7	3.24482E7	1.2852E7	2.02122E7	2.4961E7	1.75773E7	0.0	1.4301E7	8980100.0	9833700.0	1.6817E7
Butyricicoccus_A porcorum	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A	Butyricicoccus_A porcorum	2.466267E7	5.83284E7	4.760965E7	3014700.0	1.72028E7	6155640.0	3.0289976E8	2.88083E7	7.709649E7	8459260.0	1.78718E7	6859760.0	1.358384E7	1.680942E7	1.939787E7	7007400.0	7055180.0	1.41794E7	1.1409828E8	6209890.0
ER4 sp003522105	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp003522105	1.0685866666666666E7	0.0	6.1087122222222224E7	8649700.0	2611800.0	0.0	7.99509888888889E7	1.5578E7	5.817906666666667E7	0.0	8.090492222222222E7	0.0	3.58891E7	0.0	1.6749733333333332E7	3950100.0	6582590.0	1662900.0	1.08733E7	0.0
SIG499 sp016303065	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	QAMX01	SIG499	SIG499 sp016303065	1.76381E7	3.3119E7	2.77496E7	555450.0	1.59428E7	3.16835E7	2.4667E7	2.3985E8	1.57777E7	6.7535E7	2.21785E7	438275.0	1.74455E7	5.6095E7	1.86956E7	0.0	2.47121E7	4.5632E7	2.161115E7	5.896E7
CAG-485 sp004553095	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp004553095	1.1453E7	622600.0	1.90874E7	1.288E7	1603240.0	1.6337E7	3.834431E7	0.0	9.6761E7	0.0	1.11962E8	97975.0	1.486637E7	0.0	1.31223E7	0.0	3.25977E7	0.0	3.238675E7	0.0
CAG-170 sp000436735	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp000436735	1.9685E7	0.0	0.0	0.0	0.0	0.0	0.0	1.0334E7	0.0	0.0	1.3587E7	0.0	2.2424E7	0.0	3890800.0	3.2433E7	1.3635E7	0.0	1.2186E7	0.0
Parasutterella gallistercoris	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella	Parasutterella gallistercoris	0.0	1.2941E9	1.1847E7	0.0	0.0	0.0	1883000.0	2.2176E8	0.0	0.0	7669300.0	2.0965E7	8415500.0	1.6896E8	0.0	0.0	2324700.0	7340500.0	3045200.0	4.342329E8
